frame,time_from_start_s,timestamp_quality,frame_id,length_unit,coordinate_domain,robot_execution_ready,x,y,z,qx,qy,qz,qw
250,8.333333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.23969589413776732,-0.06534942645849412,0.7273691459751954,-0.04706356653652658,-0.014058378434126653,-0.02435193250629037,0.9984960521123126
251,8.366667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.23451259949420075,-0.06104861662816209,0.7202851650520442,-0.04934894694981384,0.00450506149597645,-0.027792990603129196,0.9983846631079607
252,8.4,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.22885584731267647,-0.06007242832369205,0.7160322958814883,-0.052266101875367184,0.025879462793283913,-0.03037165675838509,0.9978356931208843
253,8.433333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.2226988161079567,-0.06236065155995997,0.7085277007467918,-0.05508156439798435,0.047515128313843406,-0.031074728880576045,0.9968664379292687
254,8.466667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.21712104557376619,-0.06554861440537484,0.6989344390014653,-0.05700187710974106,0.06767449310089178,-0.03170726639204109,0.9955729999590425
255,8.5,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.21224517191234038,-0.06916547917900111,0.6914147571870344,-0.05824681363136939,0.08481547624901041,-0.03237650377647614,0.9941656832206883
256,8.533333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.2191433339708933,-0.07139066620230966,0.6893183479340564,-0.05806274913305842,0.1051612400165721,-0.03151018095798766,0.9922585042504213
257,8.566667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.22068911641685598,-0.07327516039143162,0.6867294573871244,-0.057143833074354125,0.11953058271334042,-0.03137799557394136,0.9906878638257064
258,8.6,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.2214347525078633,-0.0757937385400179,0.6845439307623217,-0.0566470092874436,0.13013151252527858,-0.03128487386051718,0.9893827178873721
259,8.633333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.22415803206422047,-0.07861757468022527,0.6818693443348912,-0.0561784493446028,0.1394593712146417,-0.030807756091686244,0.9881527957630074
260,8.666667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.22713827773194262,-0.08096103363122219,0.6800641935575098,-0.05592622852212867,0.14721829384091628,-0.030321263199483785,0.9870560530789768
261,8.7,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.23055578582027136,-0.0822793929359539,0.6781068361268591,-0.0549641211717962,0.15361398674705604,-0.03005708732496269,0.9861431234668865
262,8.733333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.23350549723270772,-0.0836073107131446,0.6767336428676969,-0.05359566268529891,0.1583328127636097,-0.0296528721602014,0.9854841107376304
263,8.766667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.23647403738818348,-0.08385047420712348,0.6768187870388302,-0.05165899701939272,0.16173678441740233,-0.0294311629329389,0.9850413023024384
264,8.8,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.23824523883658305,-0.0848165383533965,0.6799008547109853,-0.04962906736750365,0.16312056300319153,-0.029490295099369814,0.9849157121767861
265,8.833333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.2388856272130938,-0.08451477712404322,0.6830412174942508,-0.047065865043785106,0.16307246832229388,-0.028946687649109886,0.9850656139045254
266,8.866667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.23474932858467437,-0.08505735942367103,0.6863204644500994,-0.045528765707578425,0.1624293496915503,-0.028650035394041522,0.9852527662096894
267,8.9,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.2252215955595014,-0.08562350892727623,0.6892518767978599,-0.04429743599819186,0.161017654429044,-0.02818132028518689,0.9855540905060152
268,8.933333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.21008875059094914,-0.08732308369863105,0.6915059880495703,-0.043103824960143595,0.158864490477611,-0.027623097650595205,0.9859721590467351
269,8.966667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.19073486036101303,-0.09104374253333772,0.6932344253903217,-0.042422635253462064,0.15630608887909092,-0.026590404352854723,0.9864388865985693
270,9.0,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.16780133350678486,-0.09512444556174078,0.6953748814068527,-0.0415723399575138,0.15325732632835104,-0.02569457347730325,0.9869770622314187
271,9.033333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.1399984844371255,-0.10124078144683096,0.6989505312294912,-0.041879529925013724,0.14808435077687424,-0.024503144697926336,0.9877837445150452
272,9.066667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.11100110506250233,-0.10647406762999757,0.7038207863009361,-0.04193707081959464,0.14251056566732595,-0.023593539947272164,0.9886229643483948
273,9.1,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.07866237640645443,-0.11137175243712485,0.7093441794110289,-0.04246671884563373,0.135285579943258,-0.02238366975280962,0.989643047254059
274,9.133333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.04666637682178719,-0.11614447288694532,0.7146675567964137,-0.04282707001921412,0.12715855919412528,-0.02120436527914998,0.9907304970527313
275,9.166667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,-0.015647052729593363,-0.12199228144786867,0.722450507861774,-0.04360846915483882,0.11411744374413092,-0.020919883930661395,0.9922892062839362
276,9.2,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.015153161492703274,-0.12671874999552415,0.7288838011858182,-0.04408504959966552,0.09888307732566168,-0.01973018878735436,0.9939262372383665
277,9.233333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.048879829660672565,-0.13113629626033363,0.7356674107911181,-0.04506478643104744,0.07969994506706171,-0.01858557581631417,0.9956262652982832
278,9.266667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.08517295021469454,-0.1347100830564058,0.7409343680422612,-0.04607488110974855,0.05826515814682468,-0.017679296739705187,0.9970805981181449
279,9.3,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.12163373392719123,-0.13820991538070923,0.7453513678449664,-0.04736093951175717,0.03790469840174668,-0.016689390825181536,0.9980188572775169
280,9.333333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.16027253737225244,-0.14079131621333996,0.7483738649001727,-0.04805188276762059,0.017513002014068784,-0.0159779476263872,0.9985634764563496
281,9.366667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.19761834852798318,-0.14362362916319965,0.7488356720774778,-0.04845851329418013,-0.0009073211572498621,-0.01593670445861414,0.99869763727999
282,9.4,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.23336480111038466,-0.1458984320360776,0.7475410347462067,-0.0484343367450182,-0.018806988033694138,-0.015904182151159043,0.9985226433162512
283,9.433333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.26684618363383494,-0.14782640737982528,0.7461240451235271,-0.04808402518960479,-0.03616990297582832,-0.01578730428939009,0.9980633375009618
284,9.466667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.30101034701685664,-0.1501006292016239,0.744007451930559,-0.04764634775637169,-0.0532650168386204,-0.015977747387992087,0.9973150831683365
285,9.5,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.33570026483897475,-0.1513960223602006,0.7397251110574411,-0.046784675294419875,-0.07033201482336644,-0.016217294553067294,0.9962939331371343
286,9.533333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.3681039282643958,-0.15183533817124226,0.7344484597753225,-0.04569307070780142,-0.08669404458671404,-0.01640559865273962,0.9950513264426785
287,9.566667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.3995253447415547,-0.15112102581369966,0.7300219143644693,-0.044550219963084094,-0.10289627454744173,-0.016945388941411055,0.9935494393230377
288,9.6,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.42835557161599813,-0.14910421256287376,0.7252301683969412,-0.04315333402928159,-0.11894104630067226,-0.017155418866186035,0.9918147553200569
289,9.633333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.4527835174156305,-0.14718306614006058,0.7197686606670191,-0.041762234832715635,-0.13541920022464088,-0.01758841374372773,0.989751586840999
290,9.666667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.47784331551701886,-0.1451890549804467,0.7131506861714556,-0.03972678450310279,-0.1509685053341451,-0.017756773944745462,0.9875803713973326
291,9.7,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.5037354454821016,-0.14342529806290333,0.7057376794761832,-0.03750719160015089,-0.16657793655409553,-0.01818672633585538,0.9851468137373404
292,9.733333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.527078536968215,-0.141407472636814,0.6982108916443239,-0.03504010828781803,-0.18132265349597534,-0.018581401956355215,0.982623538106885
293,9.766667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.5493841575562906,-0.13995738474620242,0.690220243755417,-0.03258553648383037,-0.19529090295713641,-0.018986607700612612,0.980019976715919
294,9.8,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.569559163738429,-0.1379977975225227,0.6821775687817258,-0.029863636352097142,-0.20836677193683006,-0.018949629301511898,0.9774110512603129
295,9.833333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.5871851753335284,-0.13440501847309075,0.6758482506635114,-0.027039067593527803,-0.2225584434203532,-0.019486449199455486,0.9743494785668946
296,9.866667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.599752346707321,-0.1309626266450714,0.6702317138577158,-0.024337628439401512,-0.2334492707863894,-0.019798789754281138,0.971862709303899
297,9.9,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.6100630370190595,-0.12668328278186597,0.6689792692334929,-0.021921135213135087,-0.2437876925563406,-0.019404593747268394,0.9693866548135095
298,9.933333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.6184209882528883,-0.1218229990555694,0.669852995563152,-0.020190944740406877,-0.25254671677297186,-0.018859861484261397,0.9671901504991026
299,9.966667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.6231442362799904,-0.11665962509722208,0.6712565184648757,-0.01857249474027608,-0.2597023266189856,-0.018121432236999586,0.9653400321552442
300,10.0,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.6247245140245212,-0.11217619302640913,0.6749443360936116,-0.017688488471579975,-0.2651927098813268,-0.0168979304828729,0.9638850574351618
301,10.033333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.624664836114815,-0.10770037548969885,0.6793541929125354,-0.01714263812546147,-0.2690814598323632,-0.015475408792784284,0.962840490245025
302,10.066667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.6231626057059527,-0.10465912801567258,0.6833559294876672,-0.017399117993533213,-0.2712249532656864,-0.013722698139295159,0.9622608705412744
303,10.1,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.6203495228966913,-0.10280920177647954,0.6859467989425992,-0.017710451420208412,-0.27208677338819953,-0.011923772182644435,0.9620358368141114
304,10.133333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.6152251996513138,-0.1025500240811308,0.6873499872131968,-0.018805021216762186,-0.2708864970249256,-0.009861890852963861,0.9623770674820791
305,10.166667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.6091458213739241,-0.10368156835661567,0.6865968253792273,-0.020720356080236837,-0.2681359132783041,-0.0076513318286858265,0.9631278502751155
306,10.2,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.5995473216149496,-0.10526367092978196,0.6852570434977305,-0.023046337268845578,-0.261978290160246,-0.005094216932872286,0.9647851008266273
307,10.233333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.5871509901750536,-0.10848995548462947,0.6806896978945436,-0.02587025264965037,-0.2527632938082304,-0.0024613905142062396,0.9671790883222166
308,10.266667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.5719778274314038,-0.11332466670541531,0.6730899316717543,-0.029377938402208762,-0.24058280887200553,0.0003053580859887526,0.9701838771938707
309,10.3,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.553275729376931,-0.11656197929556644,0.6628037906258962,-0.03319133214621927,-0.22535518286646297,0.0029611790594189745,0.9737066336654797
310,10.333333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.533159993870557,-0.11832997578251502,0.6495839213921969,-0.03725499998088098,-0.21184624709038924,0.005708751976490662,0.9765759789801371
311,10.366667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.5090457724387084,-0.1190585399363503,0.635272963757611,-0.0415372010245248,-0.20015608503516552,0.007724361102794826,0.9788526634790333
312,10.4,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.4822779082575744,-0.12041538271061492,0.6183056454461376,-0.04560196626517406,-0.18984149445538942,0.009729398786489481,0.980706891203966
313,10.433333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.45556808098985824,-0.12387998741188627,0.5983341470551397,-0.04950392302606378,-0.1805032954375221,0.01163622513193996,0.9822588865497237
314,10.466667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.43030904601552894,-0.1287184365068071,0.5738980017174969,-0.0532317091744617,-0.1720508904654853,0.013285203875778046,0.9835590371636967
315,10.5,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.40721643035479216,-0.13577663221442554,0.5457177477099344,-0.055797399378220223,-0.1644693766774392,0.01471372634009648,0.9846928356676263
316,10.533333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.38731477957213856,-0.143906923485127,0.5132938458290583,-0.058384321936542784,-0.1574798792873792,0.015881504584699432,0.9856668485770276
317,10.566667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.36874990218167386,-0.15275561011425132,0.4778233843607915,-0.06045194392722951,-0.15124376812304563,0.016544935155486874,0.9865075520238363
318,10.6,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.35057815642468687,-0.16229906596384033,0.4425836164162715,-0.06216668686029784,-0.14593990658592051,0.01690085431037452,0.987193602002204
319,10.633333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.3314884599568035,-0.1727312242791644,0.4061089601278283,-0.06341424534824275,-0.14122334588208488,0.016614138008469677,0.9878049253182621
320,10.666667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.3125910033701698,-0.1827583600212711,0.3689714681526802,-0.06353452048485812,-0.13767123062275968,0.015805142766728633,0.9883117900883797
321,10.7,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.29334386254203376,-0.1928215906275234,0.33231016366044325,-0.06301123405647234,-0.1349242896012402,0.014652631580417897,0.9887417867401224
322,10.733333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.27351883744109895,-0.2019426185247011,0.29712725521347955,-0.06167699003730315,-0.1331852362344949,0.013249237902713616,0.9890814422706037
323,10.766667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.2532094154342667,-0.20958504095363356,0.2648317412590952,-0.05984078976126858,-0.13258648460133585,0.011689972167713863,0.9892943184576193
324,10.8,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.23401052474269204,-0.2155570247311331,0.23308297837755934,-0.058099418958324364,-0.13368601878719288,0.010303262792441474,0.9892655602381826
325,10.833333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.21576984115887854,-0.22031266084844053,0.19799918056127738,-0.0562468217459104,-0.13532802151223397,0.008783025137384428,0.9891640309405232
326,10.866667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.198747775152956,-0.22425755140986495,0.16232220008969894,-0.054863889500505775,-0.13804071610712162,0.0077060604116336315,0.9888757914715284
327,10.9,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.18644427433093896,-0.22679152272637357,0.1262440700927222,-0.053433772948203756,-0.1407667721251153,0.006686209714560173,0.9885771807874429
328,10.933333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.18013167946875822,-0.2292091564560336,0.08605157812642239,-0.052236701491236784,-0.14254536346200697,0.005990636971408232,0.9883907418837332
329,10.966667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.17757587181222925,-0.2312134095859263,0.047418287445658895,-0.051074617651823126,-0.14371946227695184,0.005329148563644348,0.9882852319903048
330,11.0,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.17862490319381427,-0.23244476581473908,0.008779644740141163,-0.049881715627237436,-0.14432508834685276,0.004843018878474493,0.9882604052009264
331,11.033333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.18312992626090974,-0.23334664699670635,-0.029064346721422794,-0.048501907593433494,-0.14466898583550228,0.004587217753207261,0.9882800245529654
332,11.066667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.18968263574859046,-0.23438701228167877,-0.06644875113890154,-0.04658154381066124,-0.14473835999069415,0.004682808445672718,0.9883617952088602
333,11.1,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.19588204804056028,-0.23437174213614423,-0.09993428652808725,-0.04503168724270375,-0.14469299292287674,0.004947521735494109,0.988438974834447
334,11.133333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.19742102909768727,-0.23473032277870845,-0.12592568006134588,-0.043374561614704155,-0.14471359836743314,0.005519576488812763,0.9885070339292815
335,11.166667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.19599071638009194,-0.2363676996565077,-0.15349518004857657,-0.04233265951365331,-0.14462946840807012,0.006334015530196249,0.9885596304997304
336,11.2,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.19438051559605662,-0.23763817673444854,-0.1789712882272586,-0.041317524928507585,-0.14446407294691135,0.00710278179398305,0.9886215374207455
337,11.233333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.19603365128352568,-0.23861787191444458,-0.20223176831520517,-0.04053959484980502,-0.1442531673739625,0.0077859673370302375,0.9886793937695981
338,11.266667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.1999523798671284,-0.23940595283739227,-0.2245838782082045,-0.04010403856928744,-0.1435816333319296,0.00881083225656165,0.9887863014297453
339,11.3,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.20640830959276787,-0.23884454338831537,-0.2429414628930324,-0.039679685527382304,-0.14268134063604396,0.0096040844255802,0.9889263466775954
340,11.333333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.21511153905655891,-0.23860945084385043,-0.26292323441686744,-0.03942346490294395,-0.14167479410562592,0.01047258931135544,0.9890724786401098
341,11.366667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.22434045309436154,-0.23878928314569312,-0.2797564040903471,-0.03927244804477691,-0.1405630463453357,0.011281688160342578,0.9892281983136865
342,11.4,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.23304707141912467,-0.23896960964195707,-0.29534653094203567,-0.03925202169111103,-0.13957247184175334,0.011888944052867188,0.989362146489571
343,11.433333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.24075377036597576,-0.23927653103114838,-0.31014815373519694,-0.03937806272300779,-0.13882121884558016,0.012504351748686979,0.9894552433343085
344,11.466667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.24660447318151044,-0.2395907198590796,-0.3236306651833316,-0.03963663960908283,-0.13817235051796156,0.01289674598238889,0.9895307030587314
345,11.5,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.2508106349710103,-0.23923790281534854,-0.3340132001512393,-0.03987105608967778,-0.1376237617043703,0.01331356829860976,0.9895922129846166
346,11.533333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.254640900964674,-0.23825782419685318,-0.3432474062879128,-0.04026417372573133,-0.13729581827381337,0.01350834868670521,0.9896192091478755
347,11.566667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.2558776021362931,-0.236841061366321,-0.3504129050572233,-0.04056899320499303,-0.13699213940675706,0.013602813866698043,0.9896475503865004
348,11.6,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.2559652825564081,-0.23527396064106618,-0.35672941566517125,-0.040877469717832855,-0.13667493556901353,0.013624924656216468,0.9896784103357951
349,11.633333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.2542042786058687,-0.2339644973226114,-0.3613932076084905,-0.041313807442306,-0.1363022935435095,0.013577809806172379,0.9897123305134005
350,11.666667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.2501178471330376,-0.2321641779511047,-0.36359208494510875,-0.041696541897036817,-0.1360021366901727,0.013395054631535695,0.9897400616934502
351,11.7,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.244313481540124,-0.2301468046929292,-0.36604587580259024,-0.042121698399143453,-0.13564565459588493,0.012989215454062505,0.9897763884813142
352,11.733333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.2367005502424727,-0.228696047764325,-0.3652020587930901,-0.04261806024920879,-0.1352671515170576,0.012714107687068923,0.989810512232911
353,11.766667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.2283692138750351,-0.22659406846502972,-0.36185197061864355,-0.0431590440841503,-0.13491608171118039,0.012484891648438292,0.9898379035427827
354,11.8,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.22104524188050778,-0.22371990064320585,-0.35449809910481195,-0.04391907851596654,-0.13463819156791504,0.012175229229191765,0.989846167698217
355,11.833333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.21426491288616964,-0.219753340039021,-0.3436745169914784,-0.045439400009581535,-0.13443584995879485,0.011665834456042601,0.9898111797100848
356,11.866667,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.20846736898250667,-0.21628252881248453,-0.3305916626881457,-0.046952376257600334,-0.13429852848844986,0.011229278238692115,0.9897642562347054
357,11.9,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.201757899877983,-0.2131123852198969,-0.318989783322809,-0.04895874913520034,-0.13417366978724757,0.01065247486815592,0.9896903515737245
358,11.933333,source_frame_pts,reconstruction_camera0,reconstruction_unit,camera_reconstruction,False,0.19649364996068755,-0.2107374410928064,-0.308045759902318,-0.0506858678095703,-0.1341881954665477,0.010373491129446239,0.9896043965563257
